Wavelength,ΔAbs,Pulse Name
563.7271,0.010751873696354119,0
564.2498,0.011127767032669062,0
564.7725,0.015117315685892758,0
565.2953,0.016593496562971172,0
565.818,0.010979078508210218,0
566.3408,0.007852965692060454,0
566.8635,0.008107287392727824,0
567.3863,0.011923894302858874,0
567.9091,0.012164196948600254,0
568.4318,0.0106282145048933,0
568.9545,0.0057795344653890765,0
569.4773,0.006826781669894445,0
570.0,0.0065804184526850815,0
570.5228,0.009603276378980313,0
571.0455,0.010006394477534998,0
571.5682,0.008130063849272352,0
572.091,0.01355912377590136,0
572.6138,0.019510675418819658,0
573.1365,0.017223343142084915,0
573.6592,0.01624805127312407,0
574.182,0.016286619849321123,0
574.7048,0.011226791807477663,0
575.2275,0.0085663088580791,0
575.7502,0.01019528661758182,0
576.273,0.010391041497067835,0
576.7958,0.012218778663342601,0
577.3185,0.011400003332457713,0
577.8412,0.01013699645924373,0
578.364,0.010992302173458847,0
578.8867,0.0035982785778268236,0
579.4095,0.001970878502088859,0
579.9323,0.005273725955228321,0
580.455,0.002271710947376919,0
580.9777,0.00036794134847815567,0
581.5005,0.003267214068574517,0
582.0233,0.00795465747841915,0
582.546,0.011101233671641666,0
583.0687,0.0093763427838131,0
583.5915,0.007573360731230747,0
584.1143,0.004771529679569244,0
584.637,0.007820286892078154,0
585.1597,0.009767842807527419,0
585.6825,0.008000708240787809,0
586.2052,0.005734016540529818,0
586.728,0.00054510277394014,0
587.2507,0.002535909316214763,0
587.7735,0.010990702890273643,0
588.2962,0.015031801454933448,0
588.819,0.01596950116165694,0
589.3417,0.008657583633258357,0
589.8645,0.0056932052294130205,0
590.3872,0.007819146657206231,0
590.91,0.006497432231576048,0
591.4327,0.004023875864758084,0
591.9554,0.0011175397535042588,0
592.4782,0.002114272072273253,0
593.001,0.003307276138791704,0
593.5237,0.004218825712738786,0
594.0464,0.004533033576565998,0
594.5692,0.006073454153870247,0
595.092,0.00785951001837461,0
595.6147,0.010089270567964922,0
596.1375,0.00989065077547269,0
596.6602,0.010411808868411821,0
597.183,0.005844744745000279,0
597.7057,0.005223014561896933,0
598.2285,0.008325815799668094,0
598.7512,0.006207815867551205,0
599.2739,0.007933060454958478,0
599.7967,0.0036270588948225696,0
600.3195,0.0006153916708551869,0
600.8422,0.0035893657287139782,0
601.3649,0.0033663032972445083,0
601.8877,0.0008022025692626877,0
602.4105,-0.0005254799285534504,0
602.9332,0.006797353119005749,0
603.4559,0.013413678470164943,0
603.9787,0.013155286961863716,0
604.5015,0.009866319089108387,0
605.0242,0.007654789862548415,0
605.5469,0.0053675744072873436,0
606.0697,0.007075146103276768,0
606.5924,0.005407899338560711,0
607.1152,0.0023239564774843093,0
607.6379,0.0017615947931333877,0
608.1606,0.0003634245273489859,0
608.6834,0.00048482735847737784,0
609.2062,0.005880927118374088,0
609.7289,0.00902672111396389,0
610.2517,0.008604140589628606,0
610.7744,0.006878190042351159,0
611.2972,0.0038206640266291087,0
611.8199,0.010673479695407665,0
612.3427,0.01025934588798652,0
612.8654,0.011265251572534456,0
613.3882,0.011344730729417858,0
613.9109,0.00984594347044088,0
614.4337,0.005672840314522637,0
614.9564,0.004621130469555797,0
615.4791,0.0034565630046011577,0
616.0019,0.005797864372017085,0
616.5247,0.011913217533218608,0
617.0474,0.011371851953915641,0
617.5702,0.009184198606686568,0
618.0929,0.010633800118703764,0
618.6157,0.009869914444772586,0
619.1384,0.005140036747678487,0
619.6611,0.007084008277950092,0
620.1839,0.013412070413721236,0
620.7067,0.011984487681117513,0
621.2294,0.007977475037505065,0
621.7521,0.005694591374747547,0
622.2749,0.009005559438872187,0
622.7977,0.008461956998916664,0
623.3204,0.002719280935447247,0
623.8431,0.0007447406802170025,0
624.3659,-0.0005776994856004261,0
624.8887,0.004420061718412233,0
625.4114,0.009720815000801322,0
625.9341,0.011980821157178384,0
626.4569,0.015183077392011347,0
626.9796,0.014285325825699581,0
627.5024,0.01624554346981542,0
628.0251,0.016695576955004697,0
628.5479,0.014835816093541742,0
629.0706,0.010956429357159828,0
629.5934,0.01868912228411519,0
630.1161,0.01363543273240607,0
630.6389,0.005373334857592776,0
631.1616,0.005446299777253333,0
631.6844,0.009838259373293877,0
632.2072,0.012868505759757206,0
632.7299,0.014563227764562512,0
633.2526,0.012809232481912944,0
633.7754,0.006138542311278766,0
634.2981,0.006072824115836484,0
634.8209,0.01064639783604677,0
635.3436,0.008746797145031671,0
635.8663,0.011714210325579382,0
636.3891,0.00985943442204161,0
636.9119,0.014233875365808219,0
637.4346,0.007082109764501493,0
637.9574,0.0025449521344626485,0
638.4801,0.0010113969287467407,0
639.0029,-0.00012150702641360237,0
639.5256,0.0025582969102955363,0
640.0483,-0.001043674498754954,0
640.5711,-0.005366658699666275,0
641.0939,-0.006724573894429754,0
641.6166,-0.00916035656508492,0
642.1393,-0.008324931994386142,0
642.6621,-0.004473178023011012,0
643.1848,0.00035968281627432434,0
643.7076,0.004638652202226638,0
644.2303,0.009535885584716332,0
644.7531,0.016045776067314846,0
645.2759,0.00846365939177,0
645.7986,0.007517565944204488,0
646.3214,0.009980149694302113,0
646.8441,0.012051995192656885,0
647.3668,0.014265945903588267,0
647.8896,0.01873936370774262,0
648.4124,0.016598640628789203,0
648.9351,0.012295327038282552,0
649.4578,0.014238056189407981,0
649.9806,0.013392764113602818,0
650.5034,0.008935167190413382,0
651.0261,0.009158063798138605,0
651.5488,0.0073670581281026805,0
652.0716,0.009745494979887616,0
652.5944,0.016443690499316158,0
653.1171,0.016406078026963797,0
653.6398,0.013819557277754947,0
654.1626,0.01078126965567878,0
654.6853,0.007654448707880371,0
655.2081,0.01149625227126654,0
655.7308,0.00845055303343902,0
656.2535,0.003311380190443532,0
656.7763,0.002524599877427634,0
657.2991,0.001037527006791668,0
657.8218,-0.00204514951831476,0
658.3446,-0.0004292867063731937,0
658.8673,0.007063144586550522,0
659.3901,0.005404953941401161,0
659.9128,0.0041938137274496285,0
660.4355,0.0035972105585174137,0
660.9583,0.0015633251063432013,0
661.4811,0.0005366343740337465,0
662.0038,0.004595761689999299,0
662.5266,0.008248412865149183,0
663.0493,0.010144200837442186,0
663.572,0.003512268710477779,0
664.0948,-0.0009668397864366874,0
664.6176,0.0031797392659551386,0
665.1403,0.002876824127463334,0
665.6631,0.003346791325478229,0
666.1858,0.0005936942782959329,0
666.7086,0.00394144803524317,0
667.2313,0.002117553400502127,0
667.754,0.008659335580760343,0
668.2768,0.009456997261352644,0
668.7996,0.007961434491039131,0
669.3223,0.006069453978208701,0
669.845,0.0012969602903873452,0
670.3678,0.00526356664903556,0
670.8905,0.0050329349715170935,0
671.4133,0.002376810496203415,0
671.936,0.010117679457394311,0
672.4588,0.014515031490301917,0
672.9816,0.014077895946908288,0
673.5043,0.005423832579612229,0
674.027,0.0023554314963845904,0
674.5498,0.0047609100304819105,0
675.0725,0.007648673969338081,0
675.5953,0.0036676599475741114,0
676.118,0.00031531022130147586,0
676.6407,-0.0031904348686394965,0
677.1635,8.113145057322393e-05,0
677.6863,-0.00468477573803143,0
678.209,-0.004367366965881866,0
678.7318,-0.005615950174654365,0
679.2545,-0.005811216130353046,0
679.7773,-0.0031049282606831975,0
680.3,-0.0060941842721810675,0
680.8228,-0.004491158397912534,0
681.3455,-0.001929955907973239,0
681.8683,-0.004877384196938421,0
682.391,-0.0003180003256368239,0
682.9138,0.004871776498535139,0
683.4365,0.006405741693885487,0
683.9592,0.009080441077427021,0
684.482,0.009203282383400355,0
685.0048,0.0027474251616330194,0
685.5275,0.006809426269202322,0
686.0503,0.0059381769984518315,0
686.573,0.0028925040458492282,0
687.0958,0.008967699500416653,0
687.6185,0.011492423842496336,0
688.1412,0.01472343206375267,0
688.664,0.015072136473321682,0
689.1868,0.007898309584540651,0
689.7095,0.0008869662918088448,0
690.2322,0.0006330347321471155,0
690.755,0.004868063075277808,0
691.2777,0.008164127575198193,0
691.8005,0.010304226744745053,0
692.3232,0.01381727622989979,0
692.8459,0.011914989196364517,0
693.3688,0.015382597959695354,0
693.8915,0.01637999370838659,0
694.4142,0.01716613290870942,0
694.937,0.015024685028464064,0
695.4597,0.014867954727161842,0
695.9825,0.016884065079118202,0
696.5052,0.016231227558621258,0
697.028,0.018271008342794697,0
697.5507,0.01497444267042338,0
698.0735,0.010860243146597604,0
698.5962,0.016266462524360762,0
699.119,0.01785563609894366,0
699.6417,0.019083419826448116,0
700.1644,0.017113007416683222,0
700.6873,0.02144611421462402,0
701.21,0.016994332495277643,0
701.7327,0.015694668384722655,0
702.2555,0.02108679339964126,0
702.7782,0.020370906797403384,0
703.301,0.022548101475792108,0
703.8237,0.025264650314915784,0
704.3464,0.023876493717987418,0
704.8692,0.028436289018329355,0
705.392,0.024620327395921564,0
705.9147,0.023374426546269967,0
706.4375,0.02226516515280049,0
706.9602,0.018944661234725494,0
707.483,0.021145710581050407,0
708.0057,0.023444231984720322,0
708.5284,0.01841297095714959,0
709.0512,0.014424379361342232,0
709.574,0.01131057257159884,0
710.0967,0.012227695944299117,0
710.6194,0.015621783621195772,0
711.1422,0.015598710336612002,0
711.6649,0.017141250086409245,0
712.1877,0.01730888518472187,0
712.7104,0.010686540687566883,0
713.2332,0.006731934969657039,0
713.756,0.011527428412692832,0
714.2787,0.015171812285181368,0
714.8015,0.014074185773392528,0
715.3242,0.013414605952260211,0
715.8469,0.008326768762837824,0
716.3697,0.005095289239436824,0
716.8925,0.003815418264781723,0
717.4152,0.00016695999285049927,0
717.9379,0.00017301216413596743,0
718.4607,-0.0005491801930940217,0
718.9834,0.0031356810411736517,0
719.5062,0.006869288271577819,0
720.0289,0.011797321780993039,0
720.5516,0.010932597894269779,0
721.0745,0.011755821409551592,0
721.5972,0.008066491094633253,0
722.1199,0.00931114571997494,0
722.6427,0.009045081401201825,0
723.1654,0.007440461735759802,0
723.6882,0.009788196190552696,0
724.2109,0.015592371068849134,0
724.7336,0.019141667532913083,0
725.2564,0.015508920252874774,0
725.7792,0.016438880208443543,0
726.3019,0.014145051394483797,0
726.8247,0.013571648018586195,0
727.3474,0.012155544239368118,0
727.8701,0.012506855235921772,0
728.3929,0.01323903256512772,0
728.9156,0.019965983498204228,0
729.4384,0.019553480561325408,0
729.9612,0.015662847032129026,0
730.4839,0.01169056749558611,0
731.0067,0.010367389107548626,0
731.5294,0.012138833657464182,0
732.0521,0.009790418026997816,0
732.5749,0.014122799624489478,0
733.0977,0.00337851006207436,0
733.6204,-0.0018728434228794534,0
734.1432,-0.0027725326243321323,0
734.6659,0.0016476771487663631,0
735.1887,0.0026016936085421125,0
735.7114,0.0022380413120665654,0
736.2341,0.003218099349826649,0
736.7569,0.002698648886588715,0
737.2797,0.004654126754097654,0
737.8024,0.010877616690038864,0
738.3251,0.014604617372015344,0
738.8479,0.009448063987778248,0
739.3706,0.0061292241286126595,0
739.8934,0.0095323759246795,0
740.4161,0.00620489273278342,0
740.9388,0.0029218691362321554,0
741.4617,0.0006232744357379225,0
741.9844,0.001232054806280238,0
742.5071,0.0021221930713525776,0
743.0299,0.0011968749702087537,0
743.5526,-0.0005205736225944795,0
744.0754,-0.000424808792431731,0
744.5981,0.0008882090881082244,0
745.1208,-0.0006285736048344849,0
745.6436,-0.004266951477124036,0
746.1664,0.0016840835039919795,0
746.6891,0.004185549890979454,0
747.2119,0.004686514260200338,0
747.7346,0.0033029629565914397,0
396.9702,0.026077734627199176,10
397.4929,0.025879999409582792,10
398.0157,0.0205602658377999,10
398.5384,0.01821131469152743,10
399.0612,0.014681008500476498,10
399.5839,0.015042803904652608,10
400.1067,0.019287543210285647,10
400.6294,0.022124624527114164,10
401.1521,0.021130054267283753,10
401.6749,0.016007874998292152,10
402.1976,0.012401952298157184,10
402.7204,0.010745319346174877,10
403.2431,0.012116405651650765,10
403.7659,0.011002303351978852,10
404.2886,0.012309120555071143,10
404.8114,0.011244256430322386,10
405.3341,0.010030747529956538,10
405.8569,0.012238517983167826,10
406.3796,0.014064947345182328,10
406.9024,0.008094298992433411,10
407.4251,0.0036323841633417817,10
407.9479,0.0025105547431849926,10
408.4706,0.003979489671234396,10
408.9934,0.0023257644408765203,10
409.5161,-0.00023610315414285862,10
410.0389,-0.00490408629481637,10
410.5616,-0.00451447812173222,10
411.0844,-0.0018880427220928184,10
411.6071,-0.007343095348950625,10
412.1299,-0.011104455803647514,10
412.6526,-0.015189811804856079,10
413.1754,-0.013444040428956508,10
413.6981,-0.01605744124506749,10
414.2209,-0.015044277752694494,10
414.7436,-0.017832279115391644,10
415.2664,-0.01854473657358277,10
415.7891,-0.018793646578683716,10
416.3119,-0.018888300934153546,10
416.8346,-0.018728531455453352,10
417.3574,-0.01964423519783719,10
417.8801,-0.02111928487228439,10
418.4029,-0.015484160086388954,10
418.9256,-0.01059062079443096,10
419.4484,-0.011479643373100805,10
419.9711,-0.01044048209462999,10
420.4938,-0.011060131621688837,10
421.0166,-0.007349706866967724,10
421.5393,-0.008327472892060333,10
422.0621,-0.017290106651922287,10
422.5848,-0.01922970494838663,10
423.1076,-0.013933768591923738,10
423.6303,-0.008443073140231893,10
424.1531,-0.005618968914838338,10
424.6758,-0.0047651982138512666,10
425.1986,-0.008367628845162466,10
425.7213,-0.008871334964882963,10
426.2441,-0.0021472051129144795,10
426.7668,0.003439996217456444,10
427.2896,0.005135068497659141,10
427.8123,0.0005654212448962287,10
428.3351,-0.0011106246180817053,10
428.8578,0.002350481050875584,10
429.3806,0.007047462813615249,10
429.9033,0.008521329608524867,10
430.4261,0.002985913533835739,10
430.9488,-0.001412312636995144,10
431.4716,-0.005535569790407278,10
431.9943,-0.01125522971188573,10
432.5171,-0.005469800342630056,10
433.0398,-0.003990734459891627,10
433.5626,-0.0040353710168225,10
434.0853,-0.00801904476708103,10
434.6081,-0.005880617489232552,10
435.1308,-0.004561498493244487,10
435.6536,-0.008340697095993456,10
436.1763,-0.01264230010366673,10
436.6991,-0.014999604228784453,10
437.2218,-0.006931005892988175,10
437.7446,-0.0011879511989737336,10
438.2673,-0.0016559706496592037,10
438.7901,-0.0032526139403332224,10
439.3128,-0.0033237597719291707,10
439.8356,0.004384532213616258,10
440.3583,0.0029533307294488127,10
440.881,-0.0027722416908223736,10
441.4038,-0.004798752180138119,10
441.9265,-0.010397113216545692,10
442.4493,-0.013639439121198514,10
442.972,-0.01918524671940099,10
443.4948,-0.02752942893470535,10
444.0175,-0.036919155879215904,10
444.5403,-0.04164899757159881,10
445.063,-0.043484420242632056,10
445.5858,-0.047442919455157974,10
446.1086,-0.05201625098118971,10
446.6313,-0.052158681665519464,10
447.1541,-0.0486186302761096,10
447.6768,-0.04426591555035135,10
448.1995,-0.04206340529549396,10
448.7223,-0.04119848014105909,10
449.245,-0.042989912785571384,10
449.7678,-0.04723733652169289,10
450.2905,-0.047476215239130065,10
450.8133,-0.04704332532810489,10
451.336,-0.04559024626181928,10
451.8588,-0.041824233175942443,10
452.3815,-0.038191980167920914,10
452.9043,-0.02955999899550388,10
453.427,-0.023415016887037586,10
453.9498,-0.021306295300043944,10
454.4725,-0.019678868181168405,10
454.9953,-0.012044979313256621,10
455.518,-0.011219240443812926,10
456.0408,-0.014456327252649986,10
456.5635,-0.010582652859583232,10
457.0863,-0.006927401316728835,10
457.609,-0.006170610430584102,10
458.1318,-0.011120013066937558,10
458.6545,-0.009577712618929006,10
459.1773,-0.008052674576397892,10
459.7,-0.0015604487999502162,10
460.2228,0.0006132397087112029,10
460.7455,0.001557251142841495,10
461.2682,-0.0009672282949057829,10
461.791,-0.001876242215210634,10
462.3138,-0.00153554141621605,10
462.8365,-0.001891005499148083,10
463.3593,0.0012644573614869505,10
463.882,0.003151457514070455,10
464.4048,0.0024048138558188685,10
464.9275,0.001098339193666861,10
465.4503,-0.0009592842019729914,10
465.973,-0.0038923129612098255,10
466.4958,-0.007971505160142703,10
467.0185,-0.007735513738739369,10
467.5413,-0.005934356165117025,10
468.064,-0.007876477596338239,10
468.5867,-0.007564394205154683,10
469.1095,-0.005661035674839623,10
469.6322,-0.00593047880373299,10
470.155,-0.009588763299130358,10
470.6777,-0.013196650013868586,10
471.2005,-0.011357656743833208,10
471.7232,-0.006896775709757809,10
472.246,-0.0044823484486566515,10
472.7687,-0.006565756891913602,10
473.2915,-0.004577357616147391,10
473.8142,3.656687720766837e-05,10
474.337,0.004033394120559149,10
474.8597,0.0042999465125772435,10
475.3825,0.0038195718668376593,10
475.9052,0.0027344090346673694,10
476.428,0.0015551384711554002,10
476.9507,0.0029940680262919624,10
477.4735,0.0039358232405236355,10
477.9962,0.004116799071243071,10
478.519,0.004504680164821564,10
479.0417,-0.0006500712896548711,10
479.5645,-0.00042332233313283844,10
480.0872,0.0010414829710513312,10
480.61,0.0011474601726229046,10
481.1327,0.002887838213856868,10
481.6555,0.0035455508441956055,10
482.1782,0.0026189420488955564,10
482.701,0.002100018053067601,10
483.2237,0.000877236649931351,10
483.7465,0.00013524930248886273,10
484.2692,0.0014635906697362982,10
484.792,0.0012834226604779553,10
485.3147,-0.0002153371387915258,10
485.8375,-0.00037145156231462766,10
486.3602,0.001973712294865682,10
486.8829,0.0033799351997418747,10
487.4057,0.0015422359874147599,10
487.9285,-0.002861088426720447,10
488.4512,-0.0008665654160796015,10
488.9739,-0.0009306075534627542,10
489.4967,-0.0009336364008987912,10
490.0194,-0.0006996002425728458,10
490.5422,-0.0008064929888129546,10
491.0649,-0.0018051737273562197,10
